asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\manual_schedule\config.json to output directory E:\TSCH-2022\results\2022-04-28_12-03-55\config.json[MAIN]
asn=5326 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 26], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=5326 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5327 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5329 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5331 	id=1   	App	rx app packet seqnum=26 from=4 at cell [ts: 3, co: 2][NODE]
asn=5331 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=5331 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5331 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5334 	id=10  	Node	scanning on channel=25...[NODE]
asn=5334 	id=8   	Node	scanning on channel=20...[NODE]
asn=5334 	id=5   	Node	scanning on channel=20...[NODE]
asn=5334 	id=6   	Node	scanning on channel=26...[NODE]
asn=5335 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5337 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5348 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5362 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5370 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5370 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5370 	id=3   	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=5370 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5370 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5370 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5370 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 12], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=5370 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5376 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5378 	id=1   	App	rx app packet seqnum=12 from=3 at cell [ts: 2, co: 1][NODE]
asn=5378 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=12 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=5378 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5378 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5392 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5392 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5392 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5392 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5399 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5401 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5428 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5428 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5428 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5428 	id=3   	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=5428 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5428 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5428 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5428 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 13], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=5428 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5435 	id=6   	Node	scanning on channel=20...[NODE]
asn=5435 	id=14  	Node	scanning on channel=25...[NODE]
asn=5435 	id=8   	Node	scanning on channel=25...[NODE]
asn=5435 	id=5   	Node	scanning on channel=25...[NODE]
asn=5435 	id=10  	Node	scanning on channel=26...[NODE]
asn=5435 	id=2   	Node	scanning on channel=15...[NODE]
asn=5435 	id=9   	Node	scanning on channel=15...[NODE]
asn=5435 	id=7   	Node	scanning on channel=20...[NODE]
asn=5435 	id=12  	Node	scanning on channel=26...[NODE]
asn=5435 	id=11  	Node	scanning on channel=26...[NODE]
asn=5435 	id=13  	Node	scanning on channel=25...[NODE]
asn=5442 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5442 	id=1   	App	rx app packet seqnum=13 from=3 at cell [ts: 2, co: 1][NODE]
asn=5442 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=13 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=5442 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5442 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5448 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5448 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5474 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5482 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5485 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5485 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5485 	id=4   	App	generate a packet, seqnum=27 for=1 [PACKET_SOURCE]
asn=5485 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5485 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5485 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5485 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 27], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=5485 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5491 	id=1   	App	rx app packet seqnum=27 from=4 at cell [ts: 3, co: 2][NODE]
asn=5491 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=27 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=5491 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5491 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5510 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5510 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5534 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5535 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5536 	id=11  	Node	scanning on channel=25...[NODE]
asn=5536 	id=12  	Node	scanning on channel=20...[NODE]
asn=5536 	id=10  	Node	scanning on channel=15...[NODE]
asn=5536 	id=5   	Node	scanning on channel=26...[NODE]
asn=5536 	id=9   	Node	scanning on channel=26...[NODE]
asn=5536 	id=2   	Node	scanning on channel=25...[NODE]
asn=5543 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5547 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5562 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5566 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5568 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5575 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5587 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5609 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5610 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5633 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5637 	id=2   	Node	scanning on channel=15...[NODE]
asn=5637 	id=9   	Node	scanning on channel=20...[NODE]
asn=5637 	id=5   	Node	scanning on channel=20...[NODE]
asn=5637 	id=13  	Node	scanning on channel=26...[NODE]
asn=5637 	id=11  	Node	scanning on channel=26...[NODE]
asn=5637 	id=6   	Node	scanning on channel=26...[NODE]
asn=5637 	id=14  	Node	scanning on channel=15...[NODE]
asn=5637 	id=10  	Node	scanning on channel=20...[NODE]
asn=5637 	id=7   	Node	scanning on channel=26...[NODE]
asn=5637 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5639 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5647 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5647 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5647 	id=4   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=5647 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5647 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5647 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5647 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 28], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=5647 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5651 	id=1   	App	rx app packet seqnum=28 from=4 at cell [ts: 3, co: 2][NODE]
asn=5651 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=28 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=5651 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5651 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5673 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5675 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5685 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5701 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5713 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5733 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5738 	id=14  	Node	scanning on channel=20...[NODE]
asn=5738 	id=2   	Node	scanning on channel=20...[NODE]
asn=5738 	id=12  	Node	scanning on channel=26...[NODE]
asn=5738 	id=11  	Node	scanning on channel=20...[NODE]
asn=5738 	id=5   	Node	scanning on channel=25...[NODE]
asn=5738 	id=13  	Node	scanning on channel=15...[NODE]
asn=5738 	id=6   	Node	scanning on channel=20...[NODE]
asn=5738 	id=8   	Node	scanning on channel=20...[NODE]
asn=5747 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5766 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5779 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5784 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5799 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5802 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5808 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5811 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5811 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5811 	id=3   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=5811 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5811 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5811 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5811 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 14], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=5811 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5814 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5826 	id=1   	App	rx app packet seqnum=14 from=3 at cell [ts: 2, co: 1][NODE]
asn=5826 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=5826 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5826 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5828 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5828 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5828 	id=3   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=5828 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5828 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5828 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5828 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 15], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=5828 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5837 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5839 	id=6   	Node	scanning on channel=26...[NODE]
asn=5839 	id=8   	Node	scanning on channel=15...[NODE]
asn=5839 	id=13  	Node	scanning on channel=26...[NODE]
asn=5839 	id=10  	Node	scanning on channel=15...[NODE]
asn=5839 	id=7   	Node	scanning on channel=15...[NODE]
asn=5839 	id=5   	Node	scanning on channel=15...[NODE]
asn=5839 	id=14  	Node	scanning on channel=15...[NODE]
asn=5839 	id=12  	Node	scanning on channel=25...[NODE]
asn=5842 	id=1   	App	rx app packet seqnum=15 from=3 at cell [ts: 2, co: 1][NODE]
asn=5842 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=5842 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5842 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5844 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5844 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5862 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5887 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5914 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5927 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5927 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5927 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5927 	id=4   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=5927 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5927 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5927 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5927 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 29], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=5927 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5928 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5939 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5939 	id=1   	App	rx app packet seqnum=29 from=4 at cell [ts: 3, co: 2][NODE]
asn=5939 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=29 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=5939 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5939 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5940 	id=11  	Node	scanning on channel=15...[NODE]
asn=5940 	id=6   	Node	scanning on channel=20...[NODE]
asn=5940 	id=12  	Node	scanning on channel=20...[NODE]
asn=5940 	id=9   	Node	scanning on channel=26...[NODE]
asn=5940 	id=14  	Node	scanning on channel=20...[NODE]
asn=5940 	id=13  	Node	scanning on channel=25...[NODE]
asn=5940 	id=5   	Node	scanning on channel=26...[NODE]
asn=5969 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5978 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5978 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5979 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=5997 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=6001 	id=-1  	Main	60 seconds, progress 75.01%[SIMULATOR]
asn=6001 	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=6001 	id=-1  	Main	joined_routing/joined_tsch/total=3/3/14 [ROUTE]
asn=6001 	id=-1  	TSCH	Periodic process called for [Node]
asn=6001 	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=1   	TSCH	stats: {"idle_listen":1451,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":44,"tx_data":5,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=2   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=3   	TSCH	stats: {"idle_listen":615,"channel_scan":2640,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":15}[NODE]
asn=6001 	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=4   	TSCH	stats: {"idle_listen":1093,"channel_scan":16,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":29}[NODE]
asn=6001 	id=5   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=5   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=6   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=6   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=7   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=7   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=8   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=8   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=9   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=9   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=10  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=10  	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=11  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=11  	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=12  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=12  	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=13  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=13  	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=14  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=14  	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=6015 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
