asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\scenario_1\config.json to output directory E:\TSCH-2022\results\2022-05-06_17-09-05\config.json[MAIN]
asn=27527	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 531], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27527	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27528	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27532	id=1   	App	rx app packet seqnum=531 from=2 at cell [ts: 4, co: 4][NODE]
asn=27532	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=531 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27532	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27532	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27536	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27536	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27545	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27546	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27546	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27546	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27546	id=2   	App	generate a packet, seqnum=532 for=1 [PACKET_SOURCE]
asn=27546	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27546	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27546	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27546	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 532], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27546	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27548	id=1   	App	rx app packet seqnum=532 from=2 at cell [ts: 4, co: 4][NODE]
asn=27548	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=532 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27548	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27548	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27555	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27558	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27561	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27564	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27564	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27564	id=2   	App	generate a packet, seqnum=533 for=1 [PACKET_SOURCE]
asn=27564	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27564	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27564	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27564	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 533], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27564	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27564	id=1   	App	rx app packet seqnum=533 from=2 at cell [ts: 4, co: 4][NODE]
asn=27564	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=533 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27564	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27564	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27568	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27572	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27576	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27584	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27584	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27584	id=2   	App	generate a packet, seqnum=534 for=1 [PACKET_SOURCE]
asn=27584	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27584	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27584	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27584	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 534], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27584	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27586	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27588	id=1   	App	rx app packet seqnum=534 from=2 at cell [ts: 4, co: 4][NODE]
asn=27588	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=534 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27588	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27588	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27589	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27594	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27602	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27603	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27610	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27611	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27612	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27612	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27612	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27612	id=2   	App	generate a packet, seqnum=535 for=1 [PACKET_SOURCE]
asn=27612	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27612	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27612	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27612	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 535], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27612	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27612	id=1   	App	rx app packet seqnum=535 from=2 at cell [ts: 4, co: 4][NODE]
asn=27612	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=535 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27612	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27612	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27619	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27630	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27630	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27631	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27631	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27631	id=2   	App	generate a packet, seqnum=536 for=1 [PACKET_SOURCE]
asn=27631	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27631	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27631	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27631	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 536], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27631	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27634	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27636	id=1   	App	rx app packet seqnum=536 from=2 at cell [ts: 4, co: 4][NODE]
asn=27636	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=536 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27636	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27636	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27641	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27650	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27650	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27650	id=2   	App	generate a packet, seqnum=537 for=1 [PACKET_SOURCE]
asn=27650	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27650	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27650	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27650	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 537], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27650	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27652	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27652	id=1   	App	rx app packet seqnum=537 from=2 at cell [ts: 4, co: 4][NODE]
asn=27652	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=537 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27652	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27652	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27653	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27656	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27669	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27673	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27673	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27673	id=2   	App	generate a packet, seqnum=538 for=1 [PACKET_SOURCE]
asn=27673	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27673	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27673	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27673	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 538], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27673	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27675	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27676	id=1   	App	rx app packet seqnum=538 from=2 at cell [ts: 4, co: 4][NODE]
asn=27676	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=538 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27676	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27676	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27677	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27679	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27689	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27690	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27690	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27695	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27700	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27702	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27704	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27704	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27704	id=2   	App	generate a packet, seqnum=539 for=1 [PACKET_SOURCE]
asn=27704	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27704	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27704	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27704	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 539], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27704	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27708	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27708	id=1   	App	rx app packet seqnum=539 from=2 at cell [ts: 4, co: 4][NODE]
asn=27708	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=539 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27708	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27708	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27709	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27717	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27718	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27727	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27727	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27727	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27727	id=2   	App	generate a packet, seqnum=540 for=1 [PACKET_SOURCE]
asn=27727	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27727	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27727	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27727	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 540], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27727	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27729	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27732	id=1   	App	rx app packet seqnum=540 from=2 at cell [ts: 4, co: 4][NODE]
asn=27732	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=540 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27732	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27732	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27733	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27740	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27742	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27748	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27748	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27748	id=2   	App	generate a packet, seqnum=541 for=1 [PACKET_SOURCE]
asn=27748	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27748	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27748	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27748	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 541], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27748	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27748	id=1   	App	rx app packet seqnum=541 from=2 at cell [ts: 4, co: 4][NODE]
asn=27748	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=541 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27748	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27748	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27751	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27754	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27759	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27759	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27759	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27759	id=2   	App	generate a packet, seqnum=542 for=1 [PACKET_SOURCE]
asn=27759	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27759	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27759	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27759	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 542], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27759	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27764	id=1   	App	rx app packet seqnum=542 from=2 at cell [ts: 4, co: 4][NODE]
asn=27764	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=542 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27764	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27764	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27769	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27769	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27773	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27781	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27781	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27781	id=2   	App	generate a packet, seqnum=543 for=1 [PACKET_SOURCE]
asn=27781	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27781	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27781	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27781	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 543], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27781	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27781	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27782	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27786	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27788	id=1   	App	rx app packet seqnum=543 from=2 at cell [ts: 4, co: 4][NODE]
asn=27788	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=543 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27788	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27788	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27795	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27797	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27797	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27797	id=2   	App	generate a packet, seqnum=544 for=1 [PACKET_SOURCE]
asn=27797	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27797	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27797	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27797	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 544], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=27797	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27798	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27801	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27804	id=1   	App	rx app packet seqnum=544 from=2 at cell [ts: 4, co: 4][NODE]
asn=27804	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=544 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
